Timestamp,RPM,Setpoint,Error,PWM
41,0,250,250,4080
43,0,250,250,4120
45,0,250,250,4160
47,0,250,250,4200
49,0,250,250,4240
51,0,250,250,4280
53,0,250,250,4320
55,0,250,250,4360
57,9,250,241,4244
59,9,256,247,4381
61,9,256,247,4421
63,9,256,247,4460
65,9,256,247,4499
67,41,256,215,4021
69,41,256,215,4055
71,41,256,215,4089
73,41,256,215,4124
75,41,256,215,4158
77,71,256,185,3712
79,71,262,191,3843
81,71,262,191,3874
83,71,262,191,3904
85,71,262,191,3935
87,81,262,181,3809
89,81,262,181,3838
91,81,262,181,3867
93,81,262,181,3896
95,81,262,181,3925
97,103,262,159,3592
99,103,268,165,3718
101,103,268,165,3744
103,103,268,165,3771
105,103,268,165,3797
107,120,268,148,3550
109,120,268,148,3574
111,120,268,148,3597
113,120,268,148,3621
115,120,268,148,3645
117,135,268,133,3424
119,135,274,139,3544
121,135,274,139,3566
123,135,274,139,3589
125,135,274,139,3611
127,159,274,115,3242
129,159,274,115,3260
131,159,274,115,3279
133,159,274,115,3297
135,159,274,115,3316
137,167,274,107,3207
139,167,280,113,3321
141,167,280,113,3340
143,167,280,113,3358
145,167,280,113,3376
147,170,280,110,3353
149,170,280,110,3370
151,170,280,110,3388
153,170,280,110,3406
155,170,280,110,3423
157,180,280,100,3272
159,180,286,106,3383
161,180,286,106,3400
163,180,286,106,3417
165,180,286,106,3434
167,193,286,93,3240
169,193,286,93,3255
171,193,286,93,3270
173,193,286,93,3285
175,193,286,93,3300
177,197,286,89,3246
179,197,292,95,3354
181,197,292,95,3369
183,197,292,95,3384
185,197,292,95,3399
187,199,292,93,3392
189,199,292,93,3407
191,199,292,93,3422
193,199,292,93,3437
195,199,292,93,3452
197,209,292,83,3303
199,209,298,89,3407
201,209,298,89,3421
203,209,298,89,3436
205,209,298,89,3450
207,222,298,76,3255
209,222,298,76,3267
211,222,298,76,3279
213,222,298,76,3292
215,222,298,76,3304
217,226,298,72,3248
219,226,303,77,3347
221,226,303,77,3359
223,226,303,77,3371
225,226,303,77,3384
227,227,303,76,3374
229,227,303,76,3386
231,227,303,76,3398
233,227,303,76,3410
235,227,303,76,3422
237,228,303,75,3427
239,228,308,80,3523
241,228,308,80,3536
243,228,308,80,3549
245,228,308,80,3562
247,238,308,70,3417
249,238,308,70,3428
251,238,308,70,3439
253,238,308,70,3451
255,238,308,70,3462
257,250,308,58,3266
259,250,313,63,3355
261,250,313,63,3365
263,250,313,63,3375
265,250,313,63,3386
267,245,313,68,3484
269,245,313,68,3495
271,245,313,68,3506
273,245,313,68,3517
275,245,313,68,3528
277,243,313,70,3567
279,243,318,75,3655
281,243,318,75,3667
283,243,318,75,3679
285,243,318,75,3691
287,262,318,56,3400
289,262,318,56,3409
291,262,318,56,3418
293,262,318,56,3427
295,262,318,56,3436
297,268,318,50,3347
299,268,322,54,3427
301,268,322,54,3435
303,268,322,54,3444
305,268,322,54,3453
307,270,322,52,3430
309,270,322,52,3438
311,270,322,52,3446
313,270,322,52,3455
315,270,322,52,3463
317,261,322,61,3617
319,261,326,65,3694
321,261,326,65,3704
323,261,326,65,3715
325,261,326,65,3725
327,258,326,68,3783
329,258,326,68,3794
331,258,326,68,3805
333,258,326,68,3816
335,258,326,68,3827
337,276,326,50,3542
339,276,330,54,3612
341,276,330,54,3621
343,276,330,54,3629
345,276,330,54,3638
347,282,330,48,3550
349,282,330,48,3558
351,282,330,48,3566
353,282,330,48,3573
355,282,330,48,3581
357,284,330,46,3557
359,284,334,50,3622
361,284,334,50,3630
363,284,334,50,3638
365,284,334,50,3646
367,295,334,39,3488
369,295,334,39,3494
371,295,334,39,3500
373,295,334,39,3507
375,295,334,39,3513
377,298,334,36,3465
379,298,337,39,3523
381,298,337,39,3529
383,298,337,39,3535
385,298,337,39,3542
387,299,337,38,3530
389,299,337,38,3536
391,299,337,38,3543
393,299,337,38,3549
395,299,337,38,3555
397,299,337,38,3555
399,299,340,41,3607
401,299,340,41,3614
403,299,340,41,3620
405,299,340,41,3627
407,299,340,41,3632
409,299,340,41,3638
411,299,340,41,3645
413,299,340,41,3651
415,299,340,41,3658
417,309,340,31,3508
419,309,342,33,3553
421,309,342,33,3558
423,309,342,33,3564
425,309,342,33,3569
427,312,342,30,3523
429,312,342,30,3528
431,312,342,30,3533
433,312,342,30,3538
435,312,342,30,3543
437,313,342,29,3531
439,313,345,32,3570
441,313,345,32,3575
443,313,345,32,3580
445,313,345,32,3585
447,314,345,31,3585
449,314,345,31,3590
451,314,345,31,3595
453,314,345,31,3600
455,314,345,31,3605
457,314,345,31,3608
459,314,346,32,3641
461,314,346,32,3647
463,314,346,32,3652
465,314,346,32,3657
467,314,346,32,3662
469,314,346,32,3667
471,314,346,32,3672
473,314,346,32,3677
475,314,346,32,3683
477,314,346,32,3688
479,314,348,34,3715
481,314,348,34,3721
483,314,348,34,3726
485,314,348,34,3731
487,323,348,25,3581
489,323,348,25,3585
491,323,348,25,3589
493,323,348,25,3593
495,323,348,25,3597
497,327,348,21,3550
499,327,349,22,3569
501,327,349,22,3573
503,327,349,22,3576
505,327,349,22,3580
507,328,349,21,3567
509,328,349,21,3570
511,328,349,21,3574
513,328,349,21,3577
515,328,349,21,3581
517,328,349,21,3579
519,328,349,21,3592
521,328,349,21,3595
523,328,349,21,3598
525,328,349,21,3602
527,328,349,21,3604
529,328,349,21,3607
531,328,349,21,3610
533,328,349,21,3614
535,328,349,21,3617
537,328,349,21,3620
539,328,349,21,3627
541,328,349,21,3630
543,328,349,21,3634
545,328,349,21,3637
547,328,349,21,3640
549,328,349,21,3644
551,328,349,21,3647
553,328,349,21,3651
555,328,349,21,3654
557,338,349,11,3502
559,338,349,11,3501
561,338,349,11,3502
563,338,349,11,3504
565,338,349,11,3506
567,341,349,8,3457
569,341,349,8,3459
571,341,349,8,3460
573,341,349,8,3461
575,341,349,8,3463
577,332,349,17,3604
579,332,349,17,3597
581,332,349,17,3600
583,332,349,17,3602
585,332,349,17,3605
587,329,349,20,3653
589,329,349,20,3656
591,329,349,20,3659
593,329,349,20,3662
595,329,349,20,3665
597,338,349,11,3527
599,338,348,10,3513
601,338,348,10,3515
603,338,348,10,3516
605,338,348,10,3518
607,341,348,7,3473
609,341,348,7,3475
611,341,348,7,3476
613,341,348,7,3477
615,341,348,7,3478
617,342,348,6,3464
619,342,346,4,3443
621,342,346,4,3444
623,342,346,4,3444
625,342,346,4,3445
627,342,346,4,3441
629,342,346,4,3442
631,342,346,4,3442
633,342,346,4,3443
635,342,346,4,3444
637,333,346,13,3599
639,333,345,12,3573
641,333,345,12,3575
643,333,345,12,3577
645,333,345,12,3578
647,330,345,15,3631
649,330,345,15,3633
651,330,345,15,3635
653,330,345,15,3638
655,330,345,15,3640
657,338,345,7,3503
659,338,343,5,3470
661,338,343,5,3471
663,338,343,5,3471
665,338,343,5,3472
667,341,343,2,3427
669,341,343,2,3428
671,341,343,2,3428
673,341,343,2,3428
675,341,343,2,3428
677,342,343,1,3414
679,342,340,-2,3374
681,342,340,-2,3374
683,342,340,-2,3373
685,342,340,-2,3373
687,342,340,-2,3368
689,342,340,-2,3368
691,342,340,-2,3367
693,342,340,-2,3367
695,342,340,-2,3367
697,342,340,-2,3365
699,342,337,-5,3318
701,342,337,-5,3317
703,342,337,-5,3317
705,342,337,-5,3316
707,342,337,-5,3315
709,342,337,-5,3314
711,342,337,-5,3313
713,342,337,-5,3312
715,342,337,-5,3311
717,342,337,-5,3310
719,342,334,-8,3258
721,342,334,-8,3257
723,342,334,-8,3255
725,342,334,-8,3254
727,333,334,1,3408
729,333,334,1,3409
731,333,334,1,3409
733,333,334,1,3409
735,333,334,1,3409
737,330,334,4,3460
739,330,330,0,3404
741,330,330,0,3404
743,330,330,0,3404
745,330,330,0,3404
747,338,330,-8,3265
749,338,330,-8,3264
751,338,330,-8,3263
753,338,330,-8,3261
755,338,330,-8,3260
757,341,330,-11,3214
759,341,327,-14,3150
761,341,327,-14,3148
763,341,327,-14,3145
765,341,327,-14,3143
767,342,327,-15,3126
769,342,327,-15,3124
771,342,327,-15,3121
773,342,327,-15,3119
775,342,327,-15,3116
777,333,327,-6,3265
779,333,323,-10,3197
781,333,323,-10,3195
783,333,323,-10,3194
785,333,323,-10,3192
787,329,323,-6,3240
789,329,323,-6,3239
791,329,323,-6,3237
793,329,323,-6,3236
795,329,323,-6,3235
797,338,323,-15,3094
799,338,318,-20,3020
801,338,318,-20,3017
803,338,318,-20,3014
805,338,318,-20,3010
807,331,318,-13,3118
809,331,318,-13,3115
811,331,318,-13,3113
813,331,318,-13,3111
815,331,318,-13,3109
817,329,318,-11,3143
819,329,313,-16,3065
821,329,313,-16,3062
823,329,313,-16,3060
825,329,313,-16,3057
827,328,313,-15,3067
829,328,313,-15,3064
831,328,313,-15,3062
833,328,313,-15,3059
835,328,313,-15,3057
837,328,313,-15,3058
839,328,308,-20,2976
841,328,308,-20,2973
843,328,308,-20,2970
845,328,308,-20,2966
847,328,308,-20,2964
849,328,308,-20,2961
851,328,308,-20,2958
853,328,308,-20,2955
855,328,308,-20,2952
857,318,308,-10,3105
859,318,303,-15,3020
861,318,303,-15,3017
863,318,303,-15,3015
865,318,303,-15,3012
867,315,303,-12,3061
869,315,303,-12,3059
871,315,303,-12,3057
873,315,303,-12,3055
875,315,303,-12,3053
877,324,303,-21,2912
879,324,298,-26,2821
881,324,298,-26,2817
883,324,298,-26,2813
885,324,298,-26,2808
887,327,298,-29,2759
889,327,298,-29,2754
891,327,298,-29,2750
893,327,298,-29,2745
895,327,298,-29,2741
897,318,298,-20,2877
899,318,292,-26,2783
901,318,292,-26,2779
903,318,292,-26,2775
905,318,292,-26,2771
907,315,292,-23,2813
909,315,292,-23,2809
911,315,292,-23,2806
913,315,292,-23,2802
915,315,292,-23,2798
917,314,292,-22,2809
919,314,286,-28,2713
921,314,286,-28,2708
923,314,286,-28,2704
925,314,286,-28,2699
927,304,286,-18,2856
929,304,286,-18,2853
931,304,286,-18,2850
933,304,286,-18,2847
935,304,286,-18,2844
937,301,286,-15,2894
939,301,281,-20,2796
941,301,281,-20,2793
943,301,281,-20,2789
945,301,281,-20,2786
947,310,281,-29,2644
949,310,281,-29,2639
951,310,281,-29,2635
953,310,281,-29,2630
955,310,281,-29,2625
957,303,281,-22,2731
959,303,275,-28,2630
961,303,275,-28,2626
963,303,275,-28,2621
965,303,275,-28,2617
967,301,275,-26,2648
969,301,275,-26,2644
971,301,275,-26,2640
973,301,275,-26,2636
975,301,275,-26,2632
977,300,275,-25,2639
979,300,268,-32,2536
981,300,268,-32,2531
983,300,268,-32,2526
985,300,268,-32,2521
987,300,268,-32,2520
989,300,268,-32,2515
991,300,268,-32,2510
993,300,268,-32,2505
995,300,268,-32,2500
997,299,268,-31,2496
999,299,262,-37,2391
1001,299,262,-37,2385
1003,299,262,-37,2379
1005,299,262,-37,2373
1007,290,262,-28,2523
1009,290,262,-28,2519
1011,290,262,-28,2514
1013,290,262,-28,2510
1015,290,262,-28,2506
1017,287,262,-25,2552
1019,287,256,-31,2447
1021,287,256,-31,2442
1023,287,256,-31,2437
1025,287,256,-31,2432
1027,286,256,-30,2444
1029,286,256,-30,2439
1031,286,256,-30,2434
1033,286,256,-30,2429
1035,286,256,-30,2425
1037,276,256,-20,2581
1039,276,250,-26,2476
1041,276,250,-26,2472
1043,276,250,-26,2468
1045,276,250,-26,2464
1047,272,250,-22,2512
1049,272,250,-22,2509
1051,272,250,-22,2505
1053,272,250,-22,2501
1055,272,250,-22,2498
1057,281,250,-31,2355
1059,281,243,-38,2249
1061,281,243,-38,2243
1063,281,243,-38,2237
1065,281,243,-38,2231
1067,274,243,-31,2335
1069,274,243,-31,2330
1071,274,243,-31,2325
1073,274,243,-31,2320
1075,274,243,-31,2316
1077,262,243,-19,2502
1079,262,237,-25,2398
1081,262,237,-25,2394
1083,262,237,-25,2390
1085,262,237,-25,2386
1087,268,237,-31,2289
1089,268,237,-31,2284
1091,268,237,-31,2279
1093,268,237,-31,2274
1095,268,237,-31,2269
1097,270,237,-33,2233
1099,270,231,-39,2128
1101,270,231,-39,2122
1103,270,231,-39,2115
1105,270,231,-39,2109
1107,261,231,-30,2249
1109,261,231,-30,2244
1111,261,231,-30,2239
1113,261,231,-30,2234
1115,261,231,-30,2230
1117,258,231,-27,2272
1119,258,225,-33,2169
1121,258,225,-33,2164
1123,258,225,-33,2158
1125,258,225,-33,2153
1127,247,225,-22,2319
1129,247,225,-22,2315
1131,247,225,-22,2312
1133,247,225,-22,2308
1135,247,225,-22,2304
1137,244,225,-19,2356
1139,244,219,-25,2256
1141,244,219,-25,2252
1143,244,219,-25,2248
1145,244,219,-25,2244
1147,253,219,-34,2102
1149,253,219,-34,2096
1151,253,219,-34,2091
1153,253,219,-34,2086
1155,253,219,-34,2080
1157,246,219,-27,2186
1159,246,213,-33,2086
1161,246,213,-33,2081
1163,246,213,-33,2076
1165,246,213,-33,2070
1167,234,213,-21,2257
1169,234,213,-21,2254
1171,234,213,-21,2250
1173,234,213,-21,2247
1175,234,213,-21,2244
1177,240,213,-27,2147
1179,240,207,-33,2049
1181,240,207,-33,2044
1183,240,207,-33,2039
1185,240,207,-33,2034
1187,241,207,-34,1998
1189,241,207,-34,1993
1191,241,207,-34,1987
1193,241,207,-34,1982
1195,241,207,-34,1976
1197,232,207,-25,2117
1199,232,201,-31,2022
1201,232,201,-31,2017
1203,232,201,-31,2012
1205,232,201,-31,2007
1207,229,201,-28,2050
1209,229,201,-28,2045
1211,229,201,-28,2041
1213,229,201,-28,2036
1215,229,201,-28,2032
1217,219,201,-18,2198
1219,219,196,-23,2108
1221,219,196,-23,2105
1223,219,196,-23,2101
1225,219,196,-23,2097
1227,215,196,-19,2149
1229,215,196,-19,2146
1231,215,196,-19,2143
1233,215,196,-19,2140
1235,215,196,-19,2137
1237,224,196,-28,1996
1239,224,191,-33,1907
1241,224,191,-33,1902
1243,224,191,-33,1897
1245,224,191,-33,1892
1247,217,191,-26,1997
1249,217,191,-26,1993
1251,217,191,-26,1989
1253,217,191,-26,1985
1255,217,191,-26,1981
1257,205,191,-14,2168
1259,205,186,-19,2086
1261,205,186,-19,2083
1263,205,186,-19,2080
1265,205,186,-19,2076
1267,211,186,-25,1980
1269,211,186,-25,1976
1271,211,186,-25,1972
1273,211,186,-25,1968
1275,211,186,-25,1964
1277,213,186,-27,1929
1279,213,181,-32,1849
1281,213,181,-32,1844
1283,213,181,-32,1839
1285,213,181,-32,1834
1287,204,181,-23,1975
1289,204,181,-23,1971
1291,204,181,-23,1967
1293,204,181,-23,1964
1295,204,181,-23,1960
1297,201,181,-20,2004
1299,201,177,-24,1929
1301,201,177,-24,1925
1303,201,177,-24,1921
1305,201,177,-24,1917
1307,200,177,-23,1929
1309,200,177,-23,1925
1311,200,177,-23,1921
1313,200,177,-23,1918
1315,200,177,-23,1914
1317,200,177,-23,1915
1319,200,173,-27,1844
1321,200,173,-27,1840
1323,200,173,-27,1836
1325,200,173,-27,1831
1327,190,173,-17,1984
1329,190,173,-17,1982
1331,190,173,-17,1979
1333,190,173,-17,1976
1335,190,173,-17,1973
1337,187,173,-14,2022
1339,187,169,-18,1957
1341,187,169,-18,1954
1343,187,169,-18,1951
1345,187,169,-18,1948
1347,186,169,-17,1962
1349,186,169,-17,1959
1351,186,169,-17,1957
1353,186,169,-17,1954
1355,186,169,-17,1951
1357,176,169,-7,2110
1359,176,165,-11,2051
1361,176,165,-11,2050
1363,176,165,-11,2048
1365,176,165,-11,2046
1367,182,165,-17,1941
1369,182,165,-17,1939
1371,182,165,-17,1936
1373,182,165,-17,1933
1375,182,165,-17,1930
1377,184,165,-19,1894
1379,184,162,-22,1839
1381,184,162,-22,1836
1383,184,162,-22,1832
1385,184,162,-22,1829
1387,175,162,-13,1970
1389,175,162,-13,1968
1391,175,162,-13,1966
1393,175,162,-13,1964
1395,175,162,-13,1961
1397,172,162,-10,2006
1399,172,159,-13,1958
1401,172,159,-13,1956
1403,172,159,-13,1954
1405,172,159,-13,1952
1407,171,159,-12,1965
1409,171,159,-12,1963
1411,171,159,-12,1961
1413,171,159,-12,1959
1415,171,159,-12,1957
1417,171,159,-12,1960
1419,171,157,-14,1918
1421,171,157,-14,1916
1423,171,157,-14,1913
1425,171,157,-14,1911
1427,171,157,-14,1910
1429,171,157,-14,1908
1431,171,157,-14,1906
1433,171,157,-14,1904
1435,171,157,-14,1901
1437,171,157,-14,1899
1439,171,154,-17,1863
1441,171,154,-17,1860
1443,171,154,-17,1857
1445,171,154,-17,1855
1447,161,154,-7,2008
1449,161,154,-7,2007
1451,161,154,-7,2006
1453,161,154,-7,2005
1455,161,154,-7,2004
1457,158,154,-4,2053
1459,158,153,-5,2024
1461,158,153,-5,2023
1463,158,153,-5,2022
1465,158,153,-5,2022
1467,167,153,-14,1881
1469,167,153,-14,1879
1471,167,153,-14,1877
1473,167,153,-14,1875
1475,167,153,-14,1872
1477,160,153,-7,1981
1479,160,151,-9,1957
1481,160,151,-9,1956
1483,160,151,-9,1954
1485,160,151,-9,1953
1487,158,151,-7,1988
1489,158,151,-7,1987
1491,158,151,-7,1986
1493,158,151,-7,1985
1495,158,151,-7,1984
1497,157,151,-6,1994
1499,157,150,-7,1977
1501,157,150,-7,1976
1503,157,150,-7,1975
1505,157,150,-7,1974
1507,147,150,3,2133
1509,147,150,3,2133
1511,147,150,3,2134
1513,147,150,3,2134
1515,147,150,3,2135
1517,154,150,-4,2031
1519,154,150,-4,2021
1521,154,150,-4,2020
1523,154,150,-4,2020
1525,154,150,-4,2019
1527,156,150,-6,1985
1529,156,150,-6,1984
1531,156,150,-6,1983
1533,156,150,-6,1982
1535,156,150,-6,1981
1537,147,150,3,2125
1539,147,150,3,2122
1541,147,150,3,2122
1543,147,150,3,2123
1545,147,150,3,2123
1547,144,150,6,2171
1549,144,150,6,2172
1551,144,150,6,2173
1553,144,150,6,2174
1555,144,150,6,2175
1557,152,150,-2,2035
1559,152,150,-2,2038
1561,152,150,-2,2037
1563,152,150,-2,2037
1565,152,150,-2,2036
1567,155,150,-5,1990
1569,155,150,-5,1989
1571,155,150,-5,1988
1573,155,150,-5,1987
1575,155,150,-5,1987
1577,147,150,3,2127
1579,147,150,3,2137
1581,147,150,3,2137
1583,147,150,3,2138
1585,147,150,3,2138
1587,144,150,6,2185
1589,144,150,6,2186
1591,144,150,6,2187
1593,144,150,6,2188
1595,144,150,6,2189
1597,152,150,-2,2049
1599,152,151,-1,2064
1601,152,151,-1,2064
1603,152,151,-1,2064
1605,152,151,-1,2064
1607,155,151,-4,2018
1609,155,151,-4,2017
1611,155,151,-4,2017
1613,155,151,-4,2016
1615,155,151,-4,2015
1617,147,151,4,2156
1619,147,153,6,2178
1621,147,153,6,2179
1623,147,153,6,2180
1625,147,153,6,2181
1627,144,153,9,2228
1629,144,153,9,2230
1631,144,153,9,2231
1633,144,153,9,2232
1635,144,153,9,2234
1637,143,153,10,2250
1639,143,154,11,2280
1641,143,154,11,2282
1643,143,154,11,2284
1645,143,154,11,2285
1647,152,154,2,2136
1649,152,154,2,2137
1651,152,154,2,2137
1653,152,154,2,2137
1655,152,154,2,2138
1657,155,154,-1,2089
1659,155,156,1,2123
1661,155,156,1,2123
1663,155,156,1,2123
1665,155,156,1,2124
1667,147,156,9,2264
1669,147,156,9,2265
1671,147,156,9,2267
1673,147,156,9,2269
1675,147,156,9,2270
1677,144,156,12,2317
1679,144,159,15,2359
1681,144,159,15,2362
1683,144,159,15,2364
1685,144,159,15,2367
1687,152,159,7,2228
1689,152,159,7,2229
1691,152,159,7,2230
1693,152,159,7,2231
1695,152,159,7,2232
1697,155,159,4,2188
1699,155,162,7,2234
1701,155,162,7,2235
1703,155,162,7,2236
1705,155,162,7,2237
1707,147,162,15,2379
1709,147,162,15,2382
1711,147,162,15,2384
1713,147,162,15,2387
1715,147,162,15,2389
1717,153,162,9,2281
1719,153,165,12,2334
1721,153,165,12,2336
1723,153,165,12,2338
1725,153,165,12,2340
1727,156,165,9,2306
1729,156,165,9,2307
1731,156,165,9,2309
1733,156,165,9,2311
1735,156,165,9,2312
1737,147,165,18,2458
1739,147,169,22,2518
1741,147,169,22,2521
1743,147,169,22,2525
1745,147,169,22,2528
1747,153,169,16,2423
1749,153,169,16,2425
1751,153,169,16,2427
1753,153,169,16,2430
1755,153,169,16,2432
1757,165,169,4,2244
1759,165,172,7,2306
1761,165,172,7,2307
1763,165,172,7,2308
1765,165,172,7,2310
1767,159,172,13,2404
1769,159,172,13,2406
1771,159,172,13,2409
1773,159,172,13,2411
1775,159,172,13,2413
1777,158,172,14,2445
1779,158,176,18,2515
1781,158,176,18,2518
1783,158,176,18,2521
1785,158,176,18,2524
1787,167,176,9,2381
1789,167,176,9,2382
1791,167,176,9,2384
1793,167,176,9,2386
1795,167,176,9,2387
1797,160,176,16,2497
1799,160,181,21,2571
1801,160,181,21,2575
1803,160,181,21,2578
1805,160,181,21,2582
1807,158,181,23,2620
1809,158,181,23,2624
1811,158,181,23,2628
1813,158,181,23,2631
1815,158,181,23,2635
1817,167,181,14,2494
1819,167,186,19,2573
1821,167,186,19,2576
1823,167,186,19,2579
1825,167,186,19,2582
1827,170,186,16,2538
1829,170,186,16,2541
1831,170,186,16,2543
1833,170,186,16,2546
1835,170,186,16,2548
1837,170,186,16,2536
1839,170,191,21,2618
1841,170,191,21,2621
1843,170,191,21,2625
1845,170,191,21,2628
1847,171,191,20,2626
1849,171,191,20,2629
1851,171,191,20,2633
1853,171,191,20,2636
1855,171,191,20,2639
1857,171,191,20,2640
1859,171,196,25,2728
1861,171,196,25,2732
1863,171,196,25,2735
1865,171,196,25,2739
1867,181,196,15,2587
1869,181,196,15,2590
1871,181,196,15,2592
1873,181,196,15,2594
1875,181,196,15,2597
1877,184,196,12,2549
1879,184,201,17,2638
1881,184,201,17,2641
1883,184,201,17,2643
1885,184,201,17,2646
1887,185,201,16,2632
1889,185,201,16,2635
1891,185,201,16,2638
1893,185,201,16,2640
1895,185,201,16,2643
1897,185,201,16,2640
1899,185,207,22,2733
1901,185,207,22,2737
1903,185,207,22,2740
1905,185,207,22,2744
1907,185,207,22,2745
1909,185,207,22,2749
1911,185,207,22,2752
1913,185,207,22,2756
1915,185,207,22,2759
1917,185,207,22,2762
1919,185,213,28,2859
1921,185,213,28,2863
1923,185,213,28,2868
1925,185,213,28,2872
1927,185,213,28,2876
1929,185,213,28,2880
1931,185,213,28,2885
1933,185,213,28,2889
1935,185,213,28,2894
1937,195,213,18,2742
1939,195,218,23,2840
1941,195,218,23,2844
1943,195,218,23,2848
1945,195,218,23,2852
1947,198,218,20,2805
1949,198,218,20,2808
1951,198,218,20,2811
1953,198,218,20,2815
1955,198,218,20,2818
1957,199,218,19,2805
1959,199,224,25,2905
1961,199,224,25,2909
1963,199,224,25,2914
1965,199,224,25,2918
1967,199,224,25,2916
1969,199,224,25,2920
1971,199,224,25,2924
1973,199,224,25,2928
1975,199,224,25,2932
1977,209,224,15,2779
1979,209,231,22,2880
1981,209,231,22,2884
1983,209,231,22,2887
1985,209,231,22,2891
1987,212,231,19,2843
1989,212,231,19,2846
1991,212,231,19,2849
1993,212,231,19,2852
1995,212,231,19,2855
1997,213,231,18,2841
1999,213,237,24,2944
2001,213,237,24,2948
2003,213,237,24,2952
2005,213,237,24,2955
2007,214,237,23,2954
2009,214,237,23,2958
2011,214,237,23,2961
2013,214,237,23,2965
2015,214,237,23,2969
2017,214,237,23,2971
2019,214,243,29,3075
2021,214,243,29,3080
2023,214,243,29,3085
2025,214,243,29,3089
2027,223,243,20,2938
2029,223,243,20,2941
2031,223,243,20,2944
2033,223,243,20,2947
2035,223,243,20,2950
2037,217,243,26,3059
2039,217,249,32,3164
2041,217,249,32,3169
2043,217,249,32,3175
2045,217,249,32,3180
2047,215,249,34,3219
2049,215,249,34,3225
2051,215,249,34,3230
2053,215,249,34,3236
2055,215,249,34,3241
2057,224,249,25,3102
2059,224,256,32,3208
2061,224,256,32,3213
2063,224,256,32,3218
2065,224,256,32,3223
2067,236,256,20,3025
2069,236,256,20,3028
2071,236,256,20,3031
2073,236,256,20,3034
2075,236,256,20,3038
2077,240,256,16,2975
2079,240,262,22,3078
2081,240,262,22,3082
2083,240,262,22,3085
2085,240,262,22,3089
2087,232,262,30,3226
2089,232,262,30,3231
2091,232,262,30,3236
2093,232,262,30,3241
2095,232,262,30,3246
2097,239,262,23,3138
2099,239,268,29,3242
2101,239,268,29,3247
2103,239,268,29,3251
2105,239,268,29,3256
2107,251,268,17,3068
2109,251,268,17,3071
2111,251,268,17,3074
2113,251,268,17,3077
2115,251,268,17,3079
2117,245,268,23,3176
2119,245,274,29,3278
2121,245,274,29,3283
2123,245,274,29,3288
2125,245,274,29,3292
2127,243,274,31,3327
2129,243,274,31,3332
2131,243,274,31,3337
2133,243,274,31,3342
2135,243,274,31,3347
2137,252,274,22,3206
2139,252,280,28,3307
2141,252,280,28,3312
2143,252,280,28,3316
2145,252,280,28,3321
2147,255,280,25,3278
2149,255,280,25,3282
2151,255,280,25,3286
2153,255,280,25,3290
2155,255,280,25,3294
2157,256,280,24,3282
2159,256,286,30,3382
2161,256,286,30,3387
2163,256,286,30,3391
2165,256,286,30,3396
2167,266,286,20,3240
2169,266,286,20,3243
2171,266,286,20,3247
2173,266,286,20,3250
2175,266,286,20,3253
2177,269,286,17,3204
2179,269,292,23,3300
2181,269,292,23,3303
2183,269,292,23,3307
2185,269,292,23,3311
2187,261,292,31,3453
2189,261,292,31,3458
2191,261,292,31,3463
2193,261,292,31,3468
2195,261,292,31,3473
2197,268,292,24,3367
2199,268,298,30,3462
2201,268,298,30,3467
2203,268,298,30,3471
2205,268,298,30,3476
2207,279,298,19,3289
2209,279,298,19,3292
2211,279,298,19,3295
2213,279,298,19,3298
2215,279,298,19,3301
2217,274,298,24,3397
2219,274,303,29,3488
2221,274,303,29,3493
2223,274,303,29,3498
2225,274,303,29,3503
2227,272,303,31,3538
2229,272,303,31,3543
2231,272,303,31,3548
2233,272,303,31,3553
2235,272,303,31,3558
2237,281,303,22,3417
2239,281,308,27,3504
2241,281,308,27,3509
2243,281,308,27,3513
2245,281,308,27,3517
2247,284,308,24,3474
2249,284,308,24,3478
2251,284,308,24,3482
2253,284,308,24,3486
2255,284,308,24,3490
2257,285,308,23,3478
2259,285,313,28,3562
2261,285,313,28,3567
2263,285,313,28,3572
2265,285,313,28,3576
2267,295,313,18,3420
2269,295,313,18,3423
2271,295,313,18,3426
2273,295,313,18,3429
2275,295,313,18,3432
2277,298,313,15,3382
2279,298,318,20,3461
2281,298,318,20,3464
2283,298,318,20,3467
2285,298,318,20,3471
2287,299,318,19,3457
2289,299,318,19,3460
2291,299,318,19,3463
2293,299,318,19,3466
2295,299,318,19,3469
2297,299,318,19,3466
2299,299,322,23,3541
2301,299,322,23,3545
2303,299,322,23,3549
2305,299,322,23,3552
2307,299,322,23,3554
2309,299,322,23,3558
2311,299,322,23,3561
2313,299,322,23,3565
2315,299,322,23,3569
2317,299,322,23,3572
2319,299,326,27,3643
2321,299,326,27,3647
2323,299,326,27,3651
2325,299,326,27,3656
2327,299,326,27,3660
2329,299,326,27,3664
2331,299,326,27,3669
2333,299,326,27,3673
2335,299,326,27,3677
2337,309,326,17,3526
2339,309,330,21,3591
2341,309,330,21,3594
2343,309,330,21,3598
2345,309,330,21,3601
2347,312,330,18,3554
2349,312,330,18,3557
2351,312,330,18,3559
2353,312,330,18,3562
2355,312,330,18,3565
2357,313,330,17,3552
2359,313,334,21,3612
2361,313,334,21,3615
2363,313,334,21,3618
2365,313,334,21,3621
2367,314,334,20,3619
2369,314,334,20,3623
2371,314,334,20,3626
2373,314,334,20,3629
2375,314,334,20,3632
